PCA1,PCA2,x_new,y_new,hdbscan_cluster,dbscan_pca,dbscan_tsne_cosine,dbscan_tsne_euclidean,dbscan_tsne_manhattan,dbscan_umap_cosine,dbscan_umap_euclidean,dbscan_umap_manhattan,kmeans_pca,kmeans_tsne_cosine,kmeans_tsne_euclidean,kmeans_tsne_manhattan,kmeans_umap_cosine,kmeans_umap_euclidean,kmeans_umap_manhattan,TSNE1_cosine,TSNE1_euclidean,TSNE1_manhattan,TSNE2_cosine,TSNE2_euclidean,TSNE2_manhattan,UMAP1_cosine,UMAP1_euclidean,UMAP1_manhattan,UMAP2_cosine,UMAP2_euclidean,UMAP2_manhattan,sentiment_processed_comment,vader_neg,vader_neu,vader_pos,vader_compound,transformer_label,transformer_score,valencia,arousal,interpretacion,bert_result,roberta_result,distilbert_result,albert_result,Comment,processed_comment,headline,section,keywords
6.7024426,-2.1315794,15.295699,7.9889135,15,17,-1,-1,-1,2,0,0,0,0,1,2,0,1,0,43.899963,26.180418,-8.299813,-41.356365,-33.179993,30.35632,8.448331,8.510245,4.1743565,8.47495,5.4498825,5.784446,0.3182,0.0,0.813,0.187,0.3182,1 star,0.46580567955970764,0.3182,0.187,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"By now, I'm sure trump thinks he either took the SATs himself, or sat under the desk feeding the answers to his surrogate.",sure trump think either take sat sit desk feed answer surrogate,Mary Trump’s Book Accuses the President of Embracing ‘Cheating as a Way of Life’,U.S.,6_trump_barr_fire_parscale
-5.3233743,0.5262156,11.79442,9.290703,8,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-43.260727,47.13553,12.02304,17.38193,-23.592726,47.18934,3.8099275,9.062705,3.1844072,3.1517556,4.321204,4.9570704,-0.296,0.18,0.82,0.0,-0.296,1 star,0.41937389969825745,-0.296,-0.18,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,"I am worried about my daughter, the single mother of a disabled two year old, returning to the classroom soon.",worried daughter single mother disabled two year old return classroom soon,"I Won’t Return to the Classroom, and You Shouldn’t Ask Me To",Opinion,5_school_wear_mask_teacher
5.2749343,4.730484,14.696576,5.5753613,5,-1,-1,-1,-1,2,0,0,2,2,0,0,1,2,2,63.43888,-58.366623,-58.701096,21.800854,-2.5612483,-11.22509,5.141488,12.786293,6.5600505,9.472702,6.407164,8.470385,-0.4019,0.162,0.838,0.0,-0.4019,1 star,0.4494354724884033,-0.4019,-0.162,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"The church people and their political allies lose another one.  Remember above all, America is not a theocracy, little brettie  kavanaugh, et al.",church people political ally lose another one remember america theocracy little brettie kavanaugh et al,"Civil Rights Law Protects Gay and Transgender Workers, Supreme Court Rules",U.S.,1_slave_right_slavery_native
6.675754,3.8321602,16.120056,7.5577335,12,-1,-1,-1,-1,2,0,0,0,2,0,1,1,0,2,32.79126,-19.036777,-1.2314383,-5.6074185,-17.433819,-51.116806,6.0096583,11.639128,5.7308183,8.520424,7.773302,7.4610066,0.34,0.205,0.455,0.341,0.34,1 star,0.6875261068344116,0.34,0.13600000000000004,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Negativo,What’s happened to her is what’s happened to the GOP and to Republican voters. They are not for compromise of any kind other than accepting a fascist as their standard bearer.,happen happen gop republican voter compromise kind accept fascist standard bearer,"Mainers Are ‘Disappointed,’ Too, Susan Collins",Opinion,9_republicans_republican_gop_party
3.9555748,2.1475105,14.087737,7.088988,-1,18,-1,-1,-1,2,0,0,0,2,0,2,0,0,2,57.74777,-20.539211,2.9541767,2.3239877,-0.089679435,6.7952814,6.8841853,10.383786,4.988641,7.7296863,6.588497,6.4892287,0.2023,0.0,0.899,0.101,0.2023,1 star,0.5877275466918945,0.2023,0.101,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Negativo,"If we survive and a new president is selected, it is urgent that new policies must go into place that make actions of this nature entirely prohibited. 

This is beyond disgraceful.",survive new president select urgent new policy must go place make action nature entirely prohibit beyond disgraceful,Trump Commutes Sentence of Roger Stone in Case He Long Denounced,U.S.,No topic assigned
2.548017,4.2654314,13.862833,5.337037,2,-1,-1,-1,-1,2,0,0,2,2,0,0,0,0,2,18.519386,-50.620705,-70.481895,-4.8286257,-42.853134,-3.1926548,6.8808136,11.630505,6.266079,8.417793,7.7434626,7.5849576,0.3182,0.0,0.813,0.187,0.3182,1 star,0.7012964487075806,0.3182,0.187,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,There should be a constitutional amendment past that a president cannot pardon anybody that is directly related to him/her or personally involved with them.,constitutional amendment past president pardon anybody directly relate himher personally involve,Trump Commutes Sentence of Roger Stone in Case He Long Denounced,U.S.,7_justice_report_robert_lawyer
-5.0998535,-5.5278225,11.358544,7.652648,6,-1,-1,-1,-1,1,1,2,1,1,2,2,2,0,0,-15.216173,-4.7354307,13.691742,56.144764,48.00152,21.752817,1.7857734,7.6833587,1.8368726,6.486647,7.7110915,8.560251,0.7579,0.0,0.667,0.333,0.7579,5 stars,0.6223240494728088,0.7579,0.333,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,Beautiful. Just what I needed today. Last night I caught “Comedians in Cars...” with Mr. Reiner and Mel Brooks. Two extraordinary men.,beautiful need today last night catch comedian car mr reiner mel brooks two extraordinary man,"Carl Reiner, Perfect",Movies,0_thank_eat_last_puzzle
4.5337934,-1.2596247,14.868158,5.861062,-1,11,-1,-1,-1,2,0,0,0,2,0,0,1,2,2,24.534079,-17.980944,-51.14795,14.319026,-50.842228,-0.6582218,4.513806,11.928918,5.468632,7.8445554,6.1457725,8.724627,0.8402,0.0,0.522,0.478,0.8402,1 star,0.2797418534755707,0.8402,0.478,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"Let us also commit ourselves to remembering that a significant percentage of Trump's supporters believe that he is anointed by God.

What would our Fathers say about that?

We're making progress?",let we also commit remember significant percentage trump supporter believe anoint god would father say make progress,"On Religion, the Supreme Court Protects the Right to Be Different",Opinion,No topic assigned
6.302178,0.77739286,16.182747,7.728988,12,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,2,38.98448,-19.486212,-24.445118,-35.480644,-22.959755,-9.267493,8.292429,11.333103,5.1360626,8.566678,8.043763,8.088288,-0.7003,0.385,0.487,0.128,-0.7003,1 star,0.3865198791027069,-0.7003,-0.257,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"I hope you're right. However, my fear is that the Republicans, so desperate to cling to power and shield themselves from any and all accountability, will find a way to simply steal the election.",hope right however fear republicans desperate cling power shield accountability find way simply steal election,Is Trump Toast?,Opinion,9_republicans_republican_gop_party
-0.03906777,-0.73332286,14.951399,8.66958,13,7,-1,-1,-1,1,0,1,2,2,2,1,1,2,0,11.0559,3.560147,2.0168686,11.123556,63.054947,-15.222072,4.065219,12.212607,1.9183323,6.5801005,4.2143273,7.384037,-0.6486,0.212,0.788,0.0,-0.6486,1 star,0.6052458882331848,-0.6486,-0.212,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"Point of fact here, these tactics began with Ronald Reagan, or Ronnie Raygun to some.  The criminality levels began with Ronnie the Drug Trafficker and killer of our handicapped citizens.",point fact tactic begin ronald reagan ronnie raygun criminality level begin ronnie drug trafficker killer handicapped citizen,Trump’s Napalm Politics? They Began With Newt,Opinion,8_trump_putin_we_loud
-3.87268,-1.775941,13.729646,9.083542,9,9,-1,-1,-1,0,0,0,1,1,1,2,0,1,1,-31.346125,25.077234,-26.627174,-5.727454,12.231111,53.296913,6.6605673,8.21857,4.704794,5.7406445,4.237164,3.7804239,0.7506,0.103,0.517,0.379,0.7506,4 stars,0.30875271558761597,0.7506,0.276,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Positivo,"Would value a story from you on Dr. Amy Acton, our former Dept. of Health Director here in Ohio.  A true hero who recently resigned as Director.",would value story dr amy acton former dept health director ohio true hero recently resign director,What the Pandemic Reveals About the Male Ego,Opinion,14_datum_director_city_covid
-1.5409917,2.112843,13.804416,8.140996,-1,1,-1,-1,-1,2,0,0,2,0,0,0,1,2,2,9.716108,-6.3835096,-60.949768,-25.814322,-68.058556,11.13877,3.9077387,11.8517685,6.286535,7.5512667,5.6517673,5.307553,-0.7096,0.442,0.335,0.223,-0.7096,1 star,0.553280770778656,-0.7096,-0.219,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,India-China border tensions LIVE Updates: Chinese side suffered 43 casualties; US says both countries should peacefully resolve dispute,indiachina border tension live update chinese side suffer casualty we say country peacefully resolve dispute,Worst Clash in Decades on Disputed India-China Border Kills 20 Indian Troops,World,No topic assigned
4.684759,-2.7988071,15.780142,7.6075315,12,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,2,40.755493,-16.359467,-27.729942,-38.209164,-22.29833,-11.721782,8.379603,11.332048,5.136704,8.612142,8.024789,8.193004,0.25,0.165,0.58,0.254,0.25,5 stars,0.28939226269721985,0.25,0.089,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Negativo,I am really looking forward to watching these pathetic GOP representatives trying to somehow regain the credibility they so easily sold. It's going to be a lot of fun..,really look forward watch pathetic gop representative try somehow regain credibility easily sell go lot fun,"As Trump Ignores Virus Crisis, Republicans Start to Break Ranks",U.S.,9_republicans_republican_gop_party
-1.5828959,0.583679,12.246267,8.1285515,6,-1,-1,-1,-1,1,0,0,2,1,2,1,2,2,0,-56.514774,-54.716595,51.071014,13.192229,40.81036,-27.499088,3.161265,10.712983,1.6455634,3.734476,4.607554,5.594015,-0.3729,0.214,0.629,0.157,-0.3729,5 stars,0.4459652304649353,-0.3729,-0.056999999999999995,Sentimiento negativo y calmado,Muy positivo,Neutral,Negativo,Positivo,"Saudi Arabia have banned falafel wraps, mint tea served in silver tea pots and those little sweets with pistachios on top you get after a meal in the Middle East. All to stop Covid.",saudi arabia ban falafel wrap mint tea serve silver tea pot little sweet pistachio top get meal middle east stop covid,University of Michigan to Drop Out as Presidential Debate Host,World,0_thank_eat_last_puzzle
-1.4774448,5.5725965,13.471475,7.0340266,-1,-1,-1,-1,-1,2,0,0,2,2,0,1,1,2,2,20.802837,-12.992836,6.8742175,17.238491,-50.82262,-7.5036745,4.3232746,11.871939,5.7042427,7.8931794,5.9111867,5.7581935,0.743,0.123,0.443,0.433,0.743,3 stars,0.34281638264656067,0.743,0.31,Sentimiento positivo y emocionado,Neutral,Neutral,Positivo,Positivo,"I've no doubt that plenty of them understand that centralised action can succeed, however such success provides evidence contrary to what they preach and that can't be allowed.",doubt plenty understand centralised action succeed however success provide evidence contrary preach allow,Republicans Keep Flunking Microbe Economics,Opinion,No topic assigned
-7.0899262,-3.8648903,11.564257,8.339832,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-34.62203,59.13211,-14.826408,37.41673,7.2706456,46.55008,1.9061208,6.936588,4.3060517,3.2773411,4.6197805,2.6043067,0.9201,0.0,0.478,0.522,0.9201,1 star,0.7977949380874634,0.9201,0.522,Sentimiento positivo y emocionado,Muy negativo,Positivo,Positivo,Positivo,"Wow.  I just read this while taking a break from work where I was pettily stewing over something.  Boy, does this put things in perspective!!!   I'm so glad she made it.  Thanks for the miracle.",wow read take break work pettily stew something boy put thing perspective glad make thank miracle,A Flood Dragged Her Into a ¾-Mile Tunnel. She Survived.,New York,0_thank_eat_last_puzzle
-3.8599427,-4.3734703,10.948196,7.428367,6,-1,-1,-1,-1,1,0,0,1,1,2,0,2,1,1,-46.778767,38.515457,-25.7782,38.46757,35.661472,-62.272167,2.246467,7.001179,4.346577,3.7508903,4.281629,2.7292156,0.6486,0.0,0.654,0.346,0.6486,4 stars,0.5171610116958618,0.6486,0.346,Sentimiento positivo y emocionado,Positivo,Positivo,Positivo,Positivo,Good puzzle. Had to look up shibuya. Did the whole puzzle before I realized the circled letters played a part! That’s happened to me before.,good puzzle look shibuya whole puzzle realize circled letter play part happen,Send You to the Moon,Crosswords & Games,0_thank_eat_last_puzzle
3.9717295,-5.614385,16.074566,8.544217,15,-1,-1,-1,-1,2,0,0,0,0,2,1,0,0,0,35.884995,-8.839377,-3.19229,-49.820305,34.65289,-31.364288,7.889851,9.12998,3.5175717,6.897374,7.605451,8.0293,0.2263,0.153,0.611,0.236,0.2263,1 star,0.5629384517669678,0.2263,0.08299999999999999,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Negativo,I hope Mr. Berman holds his ground until he receives formal notification from Trump. Let Trump suffer the political consequences from this mafia like move.,hope mr berman hold ground receive formal notification trump let trump suffer political consequence mafia like move,Trump Fires U.S. Attorney in New York Who Investigated His Inner Circle,New York,6_trump_barr_fire_parscale
2.8718157,-3.5626566,15.3664665,8.706271,14,-1,-1,-1,-1,0,0,0,0,1,1,2,2,1,1,-31.646843,32.892574,-3.8860424,8.278923,-26.591469,39.777027,4.748537,8.576093,3.9227371,4.8551803,5.2352767,5.4157143,0.2263,0.0,0.84,0.16,0.2263,1 star,0.4272727370262146,0.2263,0.16,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Negativo,I wouldn’t be surprised if Trump made Melania and all of his children sign NDA’s. Everything is transactional with that family.,would surprised trump make melania child sign nda everything transactional family,Trump Family Asks Court to Stop Publication of Tell-All by President’s Niece,U.S.,11_child_family_trump_want
-5.324752,-0.02308891,11.677329,6.9390607,4,4,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-31.532598,28.789934,30.929571,20.147161,-48.262085,49.11884,3.0017653,7.998555,3.8242664,3.1332872,3.724148,4.10448,0.0,0.0,1.0,0.0,0.0,1 star,0.25505587458610535,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Negativo,Positivo,"In some communities, the mall owner is the largest property tax contributor which sustains the school system. Bankruptcy of these sorts can be a gut punch to them.",community mall owner large property tax contributor sustain school system bankruptcy sort gut punch,"With Department Stores Disappearing, Malls Could Be Next",Business Day,3_brooklyn_work_people_wealthy
1.8080466,1.0189886,16.155401,8.040418,12,-1,-1,-1,-1,2,0,0,2,2,0,1,1,0,2,59.00699,-52.172432,49.199078,19.140432,-4.0848036,14.584229,5.3320456,12.2471695,6.104091,9.745397,6.762939,8.480422,0.3182,0.118,0.683,0.199,0.3182,5 stars,0.43569085001945496,0.3182,0.08100000000000002,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Negativo,"We have always known the republicans care about life only until birth.  But who would have thought it includes their own lives, forget everyone else.",always know republicans care life birth would think include life forget everyone else,Where Is the Outrage?,Opinion,9_republicans_republican_gop_party
-1.7008317,1.441352,12.677607,7.7503366,3,1,-1,-1,-1,0,0,0,2,1,0,2,1,0,2,-7.0206738,-7.560898,-1.430511,8.414541,-1.93293,8.355395,5.269306,9.129133,4.88418,6.731312,6.1398196,6.1971292,-0.3612,0.374,0.432,0.194,-0.3612,1 star,0.4752472937107086,-0.3612,-0.18,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"It is your fault. If you have bet your life on ignorance of reality, then you own the consequences. Still, your son should be helping you.",fault bet life ignorance reality consequence still son help,Must We Make Your Stepfather’s Coronavirus Sickness a Political Issue?,Style,4_people_vs_word_aspect
-2.7359533,-2.8678143,12.691623,9.224381,-1,3,-1,-1,-1,1,0,0,1,1,1,2,2,2,1,-54.10882,53.401623,-30.578676,14.426716,-54.761772,28.681622,3.2793527,11.826517,5.6830316,3.648767,4.981257,4.598003,0.0,0.0,1.0,0.0,0.0,5 stars,0.34214386343955994,0.0,0.0,Sentimiento neutro.,Muy positivo,Neutral,Negativo,Positivo,I’ve been to Ecuador and have handled one of the superfino Panama hats. They were as soft and supple as silk.,ecuador handle one superfino panama hat soft supple silk,A Glimpse Inside the Workshops of the World’s Finest Panama Hat Makers,Travel,No topic assigned
-1.9270978,2.4834042,13.320739,9.400675,8,1,-1,-1,-1,1,0,0,2,1,1,0,2,1,1,-53.996075,13.300047,-12.271449,-16.61423,-35.699097,-31.562513,4.522066,9.914107,4.2053556,3.858194,3.674661,4.6013746,-0.7964,0.353,0.647,0.0,-0.7964,1 star,0.777457058429718,-0.7964,-0.353,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"These anti-vaxxers distrust science and facts but believe that 2,000 years ago a Jewish man walked on water, healed leper’s and arose from the dead.",antivaxxer distrust science fact believe year ago jewish man walk water heal leper arise dead,Mistrust of a Coronavirus Vaccine Could Imperil Widespread Immunity,Health,5_school_wear_mask_teacher
-2.9990454,-1.0413928,12.469066,6.7678285,4,2,-1,-1,-1,1,0,0,1,1,0,0,2,0,2,-21.787594,-14.306759,-42.591396,26.205769,-25.500252,-11.845173,3.5179508,10.775215,4.7731895,5.0774975,8.013489,8.77695,0.0258,0.242,0.505,0.253,0.0258,1 star,0.3496611714363098,0.0258,0.01100000000000001,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,Can you imagine working with her? If she didn’t agree with you she would go for the jugular...they had to fire her.,imagine work agree would go jugularthey fire,Amy Cooper Faces Charges After Calling Police on Black Bird-Watcher,New York,3_brooklyn_work_people_wealthy
-5.634123,-1.3962792,11.587853,7.700527,0,4,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-70.379135,48.622654,16.228426,34.357826,29.380766,35.01937,3.371871,9.94629,4.1334443,4.2281976,2.4028203,3.773821,0.6124,0.0,0.688,0.312,0.6124,4 stars,0.37688013911247253,0.6124,0.312,Sentimiento positivo y emocionado,Positivo,Positivo,Positivo,Positivo,Best opinion piece I've read in months. Reminds me to get things in order to get off Facebook and Instagram as well.,good opinion piece read month remind get thing order get facebook instagram well,"Clean Up Your Act, Facebook, or We’re Leaving",Opinion,10_americans_america_rate_well
